Hour,Temperature,Precip_Chance,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 0:00:00,17,2,0.0004,9.0,-9.0
2024-11-26 1:00:00,18,3,0.9409,7.0,-7.0
2024-11-26 2:00:00,19,7,0.8648999999999999,6.0,-6.0
2024-11-26 3:00:00,21,9,0.8281000000000001,5.0,-5.0
2024-11-26 4:00:00,21,12,0.7744,4.0,-4.0
2024-11-26 5:00:00,21,14,0.7395999999999999,4.0,-4.0
2024-11-26 6:00:00,22,16,0.7055999999999999,3.0,-3.0
2024-11-26 7:00:00,22,18,0.6724000000000001,3.0,-3.0
2024-11-26 8:00:00,23,20,0.6400000000000001,2.0,-2.0
2024-11-26 9:00:00,24,22,0.6084,2.0,-2.0
2024-11-26 10:00:00,26,25,0.5625,1.0,-1.0
2024-11-26 11:00:00,28,25,0.5625,1.0,-1.0
2024-11-26 12:00:00,29,25,0.5625,1.0,-1.0
2024-11-26 13:00:00,30,25,0.5625,1.0,-1.0
2024-11-26 14:00:00,30,25,0.5625,1.0,-1.0
2024-11-26 15:00:00,30,25,0.5625,0.0,0.0
2024-11-26 16:00:00,29,25,0.5625,1.0,-1.0
2024-11-26 17:00:00,28,25,0.5625,1.0,-1.0
2024-11-26 18:00:00,27,25,0.0625,2.0,-2.0
2024-11-26 19:00:00,26,20,0.6400000000000001,2.0,-2.0
2024-11-26 20:00:00,25,20,0.04000000000000001,2.0,-2.0
2024-11-26 21:00:00,25,20,0.6400000000000001,2.0,-2.0
2024-11-26 22:00:00,24,20,0.6400000000000001,4.0,-4.0
2024-11-26 23:00:00,23,20,0.6400000000000001,4.0,-4.0
2024-11-27 0:00:00,22,20,0.6400000000000001,5.0,-5.0
2024-11-27 1:00:00,22,20,0.6400000000000001,4.0,-4.0
2024-11-27 2:00:00,20,20,0.6400000000000001,6.0,-6.0
2024-11-27 3:00:00,18,20,0.6400000000000001,8.0,-8.0
2024-11-27 4:00:00,17,20,0.6400000000000001,8.0,-8.0
2024-11-27 5:00:00,16,20,0.6400000000000001,6.0,-6.0
2024-11-27 6:00:00,15,20,0.6400000000000001,6.0,-6.0
2024-11-27 7:00:00,15,25,0.0625,5.0,-5.0
2024-11-27 8:00:00,15,25,0.0625,5.0,-5.0
2024-11-27 9:00:00,17,25,0.5625,4.0,-4.0
2024-11-27 10:00:00,18,25,0.0625,2.0,-2.0
2024-11-27 11:00:00,20,25,0.0625,2.0,-2.0
2024-11-27 12:00:00,21,20,0.04000000000000001,0.0,0.0
2024-11-27 13:00:00,21,20,0.04000000000000001,1.0,-1.0
2024-11-27 14:00:00,21,20,0.6400000000000001,0.0,0.0
2024-11-27 15:00:00,19,15,0.0225,6.0,-6.0
2024-11-27 16:00:00,17,15,0.0225,7.0,-7.0
2024-11-27 17:00:00,14,15,0.0225,1.0,-1.0
2024-11-27 18:00:00,12,10,0.010000000000000002,1.0,1.0
2024-11-27 19:00:00,11,10,0.010000000000000002,3.0,3.0
2024-11-27 20:00:00,9,5,0.0025000000000000005,4.0,4.0
2024-11-27 21:00:00,7,0,0.0,0.0,0.0
2024-11-27 22:00:00,5,0,0.0,1.0,-1.0
2024-11-27 23:00:00,2,0,0.0,2.0,2.0
